ID_Venta,Fecha,País,Ciudad,Cliente,Producto,Categoría,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
684,27/1/2024,Brasil,Rio de Janeiro,Ana Rodríguez,Escritorio,Muebles,4,856.9,3427.6,Aéreo,En tránsito
685,11/5/2024,Colombia,Cali,Laura López,Laptop,Electrónica,4,914.18,3656.72,Aéreo,Cancelado
686,15/2/2024,Bolivia,Cochabamba,Pedro Rodríguez,Auriculares,Accesorios,2,38.66,77.32,Marítimo,Entregado
687,9/11/2024,Bolivia,Santa Cruz,Laura Martínez,Cámara,Electrónica,5,267.25,1336.25,Aéreo,Entregado
688,20/6/2024,Ecuador,Cuenca,Luis López,Monitor,Electrónica,2,224.2,448.4,Aéreo,En tránsito
689,24/8/2024,Chile,Valparaíso,Juan Martínez,Escritorio,Muebles,3,993.97,2981.91,Aéreo,Entregado
690,11/4/2024,Colombia,Medellín,Laura Sánchez,Auriculares,Accesorios,4,782.62,3130.48,Terrestre,Cancelado
691,16/10/2024,Venezuela,Valencia,Carlos López,Silla ergonómica,Muebles,4,240.56,962.24,Aéreo,Pendiente
692,2/6/2024,Paraguay,Encarnación,Juan Martínez,Auriculares,Accesorios,5,617.25,3086.25,Terrestre,Cancelado
693,25/12/2024,Uruguay,Salto,Pedro Sánchez,Tablet,Electrónica,4,401.85,1607.4,Marítimo,Cancelado
694,20/2/2024,Colombia,Medellín,María García,Celular,Electrónica,5,1042.07,5210.35,Aéreo,En tránsito
695,1/10/2024,Bolivia,Santa Cruz,Luis Rodríguez,Escritorio,Muebles,1,504.6,504.6,Terrestre,En tránsito
696,12/4/2024,Bolivia,La Paz,Juan Martínez,Teclado,Accesorios,3,884.82,2654.46,Terrestre,Entregado
697,24/2/2025,Ecuador,Quito,Ana Pérez,Laptop,Electrónica,2,608.59,1217.18,Marítimo,Entregado
698,15/3/2025,Paraguay,Asunción,Juan Rodríguez,Silla ergonómica,Muebles,2,756.26,1512.52,Terrestre,En tránsito
699,10/6/2024,Uruguay,Salto,María Pérez,Teclado,Accesorios,3,819.51,2458.53,Aéreo,Entregado
700,27/2/2025,Venezuela,Valencia,María Rodríguez,Tablet,Electrónica,4,982.88,3931.52,Terrestre,Pendiente
701,2/7/2024,Chile,Concepción,Juan Rodríguez,Auriculares,Accesorios,2,143.78,287.56,Marítimo,Cancelado
702,17/10/2024,Uruguay,Paysandú,Juan López,Laptop,Electrónica,4,1065.72,4262.88,Marítimo,Pendiente
703,24/3/2024,Uruguay,Paysandú,Juan López,Laptop,Electrónica,5,993.38,4966.9,Aéreo,Pendiente
704,12/6/2024,Ecuador,Quito,Pedro Sánchez,Monitor,Electrónica,4,263.35,1053.4,Marítimo,Pendiente
705,3/4/2024,Colombia,Medellín,María García,Auriculares,Accesorios,2,1148.68,2297.36,Marítimo,En tránsito
706,23/3/2024,Paraguay,Ciudad del Este,Carlos Martínez,Impresora,Oficina,4,150.29,601.16,Terrestre,Entregado
707,22/1/2025,Bolivia,La Paz,Ana Rodríguez,Impresora,Oficina,5,141.89,709.45,Aéreo,Entregado
708,15/2/2025,Ecuador,Cuenca,María García,Monitor,Electrónica,2,69.43,138.86,Marítimo,Cancelado
709,15/9/2024,Chile,Valparaíso,Luis García,Cámara,Electrónica,4,71.42,285.68,Terrestre,Entregado
710,20/6/2024,Argentina,Córdoba,Ana García,Teclado,Accesorios,1,810.24,810.24,Marítimo,Cancelado
711,23/2/2025,Bolivia,Cochabamba,Pedro Sánchez,Escritorio,Muebles,3,1007.12,3021.36,Marítimo,Cancelado
712,1/3/2025,Venezuela,Caracas,Lucía Rodríguez,Teclado,Accesorios,3,386.4,1159.2,Aéreo,Pendiente
713,29/1/2024,Bolivia,Cochabamba,Luis García,Monitor,Electrónica,5,872.55,4362.75,Marítimo,Cancelado
714,5/12/2024,Paraguay,Ciudad del Este,Ana Martínez,Tablet,Electrónica,1,948.82,948.82,Aéreo,En tránsito
715,17/2/2025,Venezuela,Valencia,Luis López,Tablet,Electrónica,4,489.59,1958.36,Marítimo,En tránsito
716,26/4/2024,Uruguay,Salto,María Sánchez,Celular,Electrónica,2,572.17,1144.34,Marítimo,Pendiente
717,9/9/2024,Brasil,São Paulo,Pedro Pérez,Celular,Electrónica,1,660.45,660.45,Aéreo,En tránsito
718,5/8/2024,Chile,Santiago,María Rodríguez,Auriculares,Accesorios,1,541.68,541.68,Aéreo,En tránsito
719,26/9/2024,Paraguay,Asunción,Lucía López,Auriculares,Accesorios,3,452.01,1356.03,Aéreo,Pendiente
720,4/1/2024,Ecuador,Cuenca,Ana García,Impresora,Oficina,3,63.88,191.64,Aéreo,Cancelado
721,28/4/2024,Ecuador,Guayaquil,Laura Martínez,Laptop,Electrónica,2,214.41,428.82,Terrestre,Entregado
722,14/10/2024,Brasil,Rio de Janeiro,Carlos García,Celular,Electrónica,1,177,177,Terrestre,Pendiente
723,26/7/2024,Paraguay,Asunción,Laura Sánchez,Impresora,Oficina,3,781.96,2345.88,Marítimo,En tránsito
724,24/4/2024,Argentina,Córdoba,Pedro Pérez,Laptop,Electrónica,2,669.62,1339.24,Marítimo,En tránsito
725,25/12/2024,Ecuador,Cuenca,Luis García,Monitor,Electrónica,3,148.36,445.08,Marítimo,Cancelado
726,5/4/2024,Colombia,Bogotá,Lucía López,Teclado,Accesorios,2,76.87,153.74,Marítimo,Pendiente
727,14/3/2024,Bolivia,Santa Cruz,Carlos García,Celular,Electrónica,1,145.18,145.18,Marítimo,Entregado
728,13/6/2024,Brasil,Rio de Janeiro,Juan García,Teclado,Accesorios,1,725.01,725.01,Terrestre,Entregado
729,23/12/2024,Ecuador,Guayaquil,Laura López,Silla ergonómica,Muebles,4,1149.49,4597.96,Terrestre,En tránsito
730,23/8/2024,Perú,Lima,Luis Sánchez,Silla ergonómica,Muebles,3,912.27,2736.81,Aéreo,Pendiente
731,25/10/2024,Argentina,Buenos Aires,Lucía López,Impresora,Oficina,2,865.39,1730.78,Terrestre,Pendiente
732,3/1/2025,Colombia,Medellín,María Rodríguez,Escritorio,Muebles,4,1168.07,4672.28,Terrestre,En tránsito
733,31/7/2024,Brasil,Brasília,María Sánchez,Silla ergonómica,Muebles,1,952.46,952.46,Marítimo,En tránsito
734,15/3/2024,Ecuador,Guayaquil,María Rodríguez,Impresora,Oficina,2,584.68,1169.36,Marítimo,Entregado
735,5/2/2024,Brasil,Brasília,Juan Pérez,Escritorio,Muebles,1,945.25,945.25,Terrestre,Cancelado
736,4/3/2025,Argentina,Buenos Aires,Luis García,Celular,Electrónica,3,69.61,208.83,Terrestre,Pendiente
737,20/12/2024,Uruguay,Montevideo,Laura García,Silla ergonómica,Muebles,4,117.07,468.28,Aéreo,Cancelado
738,4/1/2024,Uruguay,Montevideo,Luis Martínez,Tablet,Electrónica,4,1191.29,4765.16,Terrestre,Cancelado
739,27/4/2024,Ecuador,Cuenca,Laura Sánchez,Cámara,Electrónica,4,385.5,1542,Aéreo,Entregado
740,13/8/2024,Paraguay,Encarnación,Ana Rodríguez,Celular,Electrónica,1,444.19,444.19,Marítimo,Cancelado
741,30/10/2024,Paraguay,Asunción,Laura Martínez,Escritorio,Muebles,4,559.22,2236.88,Terrestre,En tránsito
742,3/3/2025,Venezuela,Caracas,Juan García,Auriculares,Accesorios,2,914.53,1829.06,Terrestre,En tránsito
743,22/9/2024,Chile,Santiago,Ana Pérez,Auriculares,Accesorios,1,125.41,125.41,Marítimo,Pendiente
744,28/2/2025,Venezuela,Maracaibo,Luis López,Cámara,Electrónica,2,927.43,1854.86,Terrestre,Cancelado
745,16/1/2025,Bolivia,Cochabamba,María García,Cámara,Electrónica,3,440.98,1322.94,Terrestre,En tránsito
746,2/1/2024,Uruguay,Paysandú,María López,Silla ergonómica,Muebles,5,249.96,1249.8,Aéreo,En tránsito
747,16/9/2024,Paraguay,Asunción,Lucía Sánchez,Silla ergonómica,Muebles,4,376.58,1506.32,Terrestre,Cancelado
748,26/8/2024,Chile,Valparaíso,Ana Sánchez,Cámara,Electrónica,2,883.28,1766.56,Terrestre,Pendiente
749,3/5/2024,Bolivia,Santa Cruz,Pedro García,Auriculares,Accesorios,4,124.32,497.28,Aéreo,En tránsito
750,17/8/2024,Uruguay,Salto,Laura Pérez,Silla ergonómica,Muebles,2,624.52,1249.04,Aéreo,En tránsito
751,11/8/2024,Venezuela,Maracaibo,Juan Sánchez,Tablet,Electrónica,5,215.36,1076.8,Marítimo,En tránsito
752,12/1/2024,Chile,Santiago,Ana Pérez,Impresora,Oficina,1,1185.48,1185.48,Terrestre,Entregado
753,25/4/2024,Paraguay,Ciudad del Este,Juan Rodríguez,Tablet,Electrónica,5,689.59,3447.95,Terrestre,Pendiente
754,13/12/2024,Venezuela,Valencia,María Rodríguez,Monitor,Electrónica,3,32.53,97.59,Marítimo,Pendiente
755,11/8/2024,Bolivia,La Paz,Laura López,Auriculares,Accesorios,5,260.48,1302.4,Aéreo,En tránsito
756,29/4/2024,Paraguay,Encarnación,Lucía Sánchez,Monitor,Electrónica,3,921.92,2765.76,Terrestre,Cancelado
757,25/11/2024,Bolivia,Santa Cruz,Carlos Rodríguez,Auriculares,Accesorios,2,704.39,1408.78,Terrestre,Entregado
758,23/1/2025,Paraguay,Asunción,Laura Sánchez,Tablet,Electrónica,3,1188.09,3564.27,Marítimo,En tránsito
759,24/1/2024,Uruguay,Salto,Laura Sánchez,Laptop,Electrónica,3,204.5,613.5,Aéreo,Entregado
760,11/4/2024,Perú,Arequipa,María García,Escritorio,Muebles,5,962.66,4813.3,Terrestre,Pendiente
761,30/8/2024,Brasil,Rio de Janeiro,Carlos López,Cámara,Electrónica,2,1124.59,2249.18,Aéreo,Cancelado
762,27/9/2024,Paraguay,Asunción,Juan López,Teclado,Accesorios,1,679.57,679.57,Aéreo,Cancelado
763,25/1/2024,Paraguay,Ciudad del Este,Luis Pérez,Auriculares,Accesorios,3,836.45,2509.35,Marítimo,Cancelado
764,15/9/2024,Chile,Santiago,Laura Rodríguez,Tablet,Electrónica,2,752.18,1504.36,Aéreo,Cancelado
765,29/9/2024,Perú,Cusco,María Pérez,Silla ergonómica,Muebles,1,374.21,374.21,Aéreo,Pendiente
766,17/3/2024,Chile,Valparaíso,Pedro Sánchez,Celular,Electrónica,2,866.7,1733.4,Terrestre,En tránsito
767,23/3/2025,Argentina,Buenos Aires,Juan Rodríguez,Silla ergonómica,Muebles,2,136.21,272.42,Aéreo,Cancelado
768,28/7/2024,Paraguay,Encarnación,Pedro García,Escritorio,Muebles,5,47.82,239.1,Marítimo,Entregado
769,30/5/2024,Argentina,Rosario,María López,Celular,Electrónica,2,756.64,1513.28,Marítimo,Pendiente
770,12/10/2024,Brasil,Brasília,Luis Sánchez,Escritorio,Muebles,3,1112.73,3338.19,Marítimo,En tránsito
771,30/8/2024,Argentina,Rosario,Laura Sánchez,Tablet,Electrónica,3,503.2,1509.6,Aéreo,Entregado
772,25/2/2024,Venezuela,Maracaibo,Luis García,Silla ergonómica,Muebles,2,333.79,667.58,Marítimo,Cancelado
773,1/3/2024,Bolivia,La Paz,Juan Sánchez,Auriculares,Accesorios,2,851.31,1702.62,Aéreo,Entregado
774,2/3/2024,Chile,Concepción,María Sánchez,Impresora,Oficina,3,510.66,1531.98,Marítimo,En tránsito
775,16/1/2024,Ecuador,Cuenca,Luis Martínez,Celular,Electrónica,5,107.12,535.6,Terrestre,En tránsito
776,16/10/2024,Paraguay,Encarnación,Pedro Sánchez,Escritorio,Muebles,4,106.06,424.24,Marítimo,Entregado
777,12/3/2025,Venezuela,Maracaibo,Pedro Sánchez,Auriculares,Accesorios,1,32.25,32.25,Marítimo,Pendiente
778,7/10/2024,Brasil,São Paulo,María Martínez,Teclado,Accesorios,5,1026.74,5133.7,Aéreo,En tránsito
779,7/3/2025,Bolivia,Cochabamba,Laura Sánchez,Auriculares,Accesorios,3,398.83,1196.49,Terrestre,Entregado
780,9/12/2024,Bolivia,Cochabamba,Lucía Martínez,Laptop,Electrónica,5,396.37,1981.85,Terrestre,Cancelado
781,14/3/2024,Uruguay,Montevideo,María Sánchez,Impresora,Oficina,3,406.44,1219.32,Aéreo,En tránsito
782,1/11/2024,Perú,Lima,Juan García,Cámara,Electrónica,1,65.58,65.58,Aéreo,Pendiente
783,10/1/2024,Venezuela,Maracaibo,Pedro Martínez,Laptop,Electrónica,3,243.83,731.49,Aéreo,Cancelado
784,14/1/2025,Bolivia,Cochabamba,Ana López,Silla ergonómica,Muebles,5,1019.77,5098.85,Terrestre,Entregado
785,29/7/2024,Bolivia,La Paz,Laura Pérez,Laptop,Electrónica,1,947.16,947.16,Aéreo,En tránsito
786,21/5/2024,Chile,Santiago,Pedro García,Escritorio,Muebles,4,41.38,165.52,Marítimo,Pendiente
787,31/5/2024,Ecuador,Guayaquil,Lucía López,Silla ergonómica,Muebles,4,25.29,101.16,Marítimo,Entregado
788,15/9/2024,Venezuela,Maracaibo,Laura García,Auriculares,Accesorios,4,612.84,2451.36,Terrestre,Cancelado
789,16/11/2024,Ecuador,Cuenca,Ana Sánchez,Tablet,Electrónica,4,750.66,3002.64,Aéreo,Pendiente
790,16/6/2024,Venezuela,Maracaibo,María Martínez,Tablet,Electrónica,2,175.9,351.8,Terrestre,Cancelado
791,20/6/2024,Paraguay,Asunción,Pedro Sánchez,Cámara,Electrónica,5,328.96,1644.8,Aéreo,En tránsito
792,11/8/2024,Colombia,Bogotá,Luis Sánchez,Celular,Electrónica,4,624.31,2497.24,Aéreo,Entregado
793,2/3/2024,Ecuador,Guayaquil,Laura García,Silla ergonómica,Muebles,5,632.05,3160.25,Aéreo,En tránsito
794,20/3/2025,Colombia,Cali,Luis García,Teclado,Accesorios,4,973.81,3895.24,Marítimo,Entregado
795,13/8/2024,Argentina,Buenos Aires,Juan López,Teclado,Accesorios,5,199.23,996.15,Terrestre,Cancelado
796,22/6/2024,Ecuador,Guayaquil,Ana García,Teclado,Accesorios,4,379.33,1517.32,Marítimo,En tránsito
797,4/2/2025,Uruguay,Salto,Carlos García,Auriculares,Accesorios,1,89.01,89.01,Marítimo,Entregado
798,16/5/2024,Venezuela,Maracaibo,Lucía Sánchez,Teclado,Accesorios,3,729.83,2189.49,Marítimo,Entregado
799,20/3/2025,Venezuela,Caracas,María Rodríguez,Teclado,Accesorios,3,413.71,1241.13,Terrestre,Cancelado
800,20/2/2024,Argentina,Córdoba,Carlos Martínez,Auriculares,Accesorios,5,834.37,4171.85,Marítimo,En tránsito
801,7/4/2024,Ecuador,Cuenca,María López,Laptop,Electrónica,1,1170.23,1170.23,Aéreo,En tránsito
802,7/2/2024,Brasil,São Paulo,Lucía López,Celular,Electrónica,4,93.93,375.72,Terrestre,Cancelado
803,22/3/2025,Venezuela,Caracas,Ana Rodríguez,Silla ergonómica,Muebles,2,855.25,1710.5,Marítimo,Entregado
804,13/3/2024,Chile,Santiago,Laura López,Laptop,Electrónica,1,431.76,431.76,Aéreo,En tránsito
805,23/7/2024,Colombia,Cali,Juan García,Teclado,Accesorios,2,778.28,1556.56,Aéreo,Cancelado
806,7/3/2024,Brasil,Brasília,Juan Martínez,Tablet,Electrónica,1,450.66,450.66,Aéreo,Pendiente
807,22/12/2024,Uruguay,Paysandú,Carlos García,Auriculares,Accesorios,2,1159.28,2318.56,Aéreo,En tránsito
808,5/3/2024,Bolivia,La Paz,Lucía López,Impresora,Oficina,1,565.12,565.12,Terrestre,En tránsito
809,11/10/2024,Venezuela,Caracas,Pedro Martínez,Laptop,Electrónica,2,467.28,934.56,Terrestre,En tránsito
810,12/10/2024,Venezuela,Valencia,María Rodríguez,Tablet,Electrónica,5,663.53,3317.65,Marítimo,Entregado
811,11/8/2024,Argentina,Rosario,Luis Martínez,Laptop,Electrónica,2,824.1,1648.2,Marítimo,En tránsito
812,7/11/2024,Paraguay,Encarnación,Laura García,Teclado,Accesorios,3,1139.24,3417.72,Marítimo,Entregado
813,21/1/2024,Colombia,Cali,Lucía Rodríguez,Monitor,Electrónica,4,679.59,2718.36,Marítimo,En tránsito
814,13/8/2024,Paraguay,Encarnación,María Sánchez,Auriculares,Accesorios,2,632.07,1264.14,Aéreo,Pendiente
815,27/6/2024,Perú,Arequipa,Laura Rodríguez,Impresora,Oficina,1,595.01,595.01,Aéreo,En tránsito
816,24/9/2024,Chile,Santiago,Juan López,Silla ergonómica,Muebles,5,864.01,4320.05,Terrestre,Cancelado
817,17/8/2024,Brasil,Brasília,Ana Rodríguez,Escritorio,Muebles,1,1140.18,1140.18,Aéreo,En tránsito
818,16/2/2025,Uruguay,Paysandú,Ana López,Laptop,Electrónica,5,202.14,1010.7,Marítimo,Cancelado
819,21/8/2024,Venezuela,Valencia,Pedro López,Impresora,Oficina,5,956.01,4780.05,Marítimo,Cancelado
820,30/1/2024,Colombia,Medellín,Luis Rodríguez,Celular,Electrónica,1,679.72,679.72,Aéreo,En tránsito
821,2/4/2024,Uruguay,Salto,Ana Martínez,Celular,Electrónica,1,488.43,488.43,Marítimo,En tránsito
822,19/5/2024,Uruguay,Paysandú,Lucía Sánchez,Auriculares,Accesorios,4,601.77,2407.08,Aéreo,Cancelado
823,6/2/2024,Bolivia,Santa Cruz,María Sánchez,Celular,Electrónica,3,83.85,251.55,Terrestre,Pendiente
824,5/3/2024,Colombia,Medellín,Lucía Rodríguez,Escritorio,Muebles,4,671.23,2684.92,Marítimo,Pendiente
825,10/12/2024,Ecuador,Guayaquil,Carlos Pérez,Auriculares,Accesorios,1,460.12,460.12,Terrestre,Entregado
826,13/3/2024,Uruguay,Montevideo,Carlos Pérez,Escritorio,Muebles,1,575.62,575.62,Aéreo,Pendiente
827,14/3/2025,Argentina,Rosario,Ana Pérez,Impresora,Oficina,4,986.24,3944.96,Marítimo,Entregado
828,5/4/2024,Uruguay,Montevideo,Carlos Rodríguez,Auriculares,Accesorios,2,885.81,1771.62,Aéreo,En tránsito
829,3/7/2024,Perú,Cusco,María Pérez,Teclado,Accesorios,5,892.9,4464.5,Aéreo,En tránsito
830,14/12/2024,Ecuador,Guayaquil,Pedro García,Laptop,Electrónica,5,1089.87,5449.35,Marítimo,Pendiente
831,22/3/2024,Paraguay,Ciudad del Este,Laura Sánchez,Cámara,Electrónica,4,464.03,1856.12,Aéreo,Pendiente
832,25/1/2024,Argentina,Córdoba,María López,Teclado,Accesorios,5,552.57,2762.85,Marítimo,Entregado
833,21/1/2024,Bolivia,Cochabamba,Laura López,Monitor,Electrónica,3,72.92,218.76,Marítimo,Cancelado
834,29/3/2024,Bolivia,Santa Cruz,Carlos Pérez,Silla ergonómica,Muebles,2,1016.91,2033.82,Terrestre,Cancelado
835,10/7/2024,Uruguay,Salto,Lucía Martínez,Monitor,Electrónica,1,746.85,746.85,Terrestre,En tránsito
836,21/5/2024,Paraguay,Asunción,Carlos Sánchez,Laptop,Electrónica,3,796.23,2388.69,Marítimo,Entregado
837,16/12/2024,Argentina,Rosario,Juan Martínez,Cámara,Electrónica,2,205.1,410.2,Marítimo,En tránsito
838,12/5/2024,Ecuador,Quito,Laura Pérez,Teclado,Accesorios,3,449.61,1348.83,Aéreo,Entregado
839,8/12/2024,Brasil,Rio de Janeiro,Luis Rodríguez,Celular,Electrónica,4,744.53,2978.12,Aéreo,Entregado
840,30/1/2024,Brasil,Brasília,María Sánchez,Celular,Electrónica,2,659.55,1319.1,Terrestre,Entregado
841,12/12/2024,Perú,Cusco,Luis López,Tablet,Electrónica,5,404.87,2024.35,Aéreo,En tránsito
842,1/10/2024,Bolivia,Cochabamba,María García,Celular,Electrónica,2,1055.45,2110.9,Terrestre,Entregado
843,8/3/2025,Venezuela,Valencia,Luis Sánchez,Cámara,Electrónica,1,547.18,547.18,Marítimo,Cancelado
844,22/12/2024,Argentina,Rosario,Luis López,Impresora,Oficina,5,1164.86,5824.3,Terrestre,Cancelado
845,12/9/2024,Argentina,Rosario,Juan Pérez,Auriculares,Accesorios,4,708.94,2835.76,Marítimo,Cancelado
846,4/2/2024,Colombia,Medellín,Luis Pérez,Tablet,Electrónica,4,139.71,558.84,Terrestre,Entregado
847,3/5/2024,Chile,Concepción,Luis García,Laptop,Electrónica,4,627.9,2511.6,Terrestre,Entregado
848,8/1/2025,Uruguay,Montevideo,Lucía Martínez,Tablet,Electrónica,3,1196.4,3589.2,Marítimo,En tránsito
849,10/1/2024,Bolivia,Santa Cruz,Lucía Sánchez,Escritorio,Muebles,2,329.23,658.46,Terrestre,En tránsito
850,26/4/2024,Venezuela,Caracas,Laura López,Celular,Electrónica,1,170.35,170.35,Terrestre,Entregado
851,10/9/2024,Uruguay,Paysandú,Pedro Sánchez,Cámara,Electrónica,5,654.61,3273.05,Terrestre,Entregado
852,6/7/2024,Paraguay,Encarnación,Pedro García,Escritorio,Muebles,2,245.27,490.54,Terrestre,En tránsito
853,26/4/2024,Chile,Santiago,María Pérez,Monitor,Electrónica,1,1130.43,1130.43,Aéreo,Entregado
854,30/6/2024,Venezuela,Valencia,Ana Martínez,Cámara,Electrónica,5,995.32,4976.6,Terrestre,Entregado
855,19/3/2025,Argentina,Córdoba,Ana Pérez,Auriculares,Accesorios,5,1115.74,5578.7,Aéreo,Pendiente
856,24/9/2024,Bolivia,Santa Cruz,Carlos Rodríguez,Monitor,Electrónica,1,1013.93,1013.93,Aéreo,Entregado
857,4/11/2024,Chile,Concepción,Lucía Rodríguez,Escritorio,Muebles,4,581.91,2327.64,Aéreo,En tránsito
858,19/7/2024,Chile,Santiago,Pedro Pérez,Celular,Electrónica,5,408.23,2041.15,Marítimo,En tránsito
859,5/7/2024,Colombia,Cali,María Martínez,Silla ergonómica,Muebles,3,983.24,2949.72,Marítimo,Cancelado
860,12/2/2025,Uruguay,Salto,María García,Laptop,Electrónica,2,842.68,1685.36,Aéreo,En tránsito
861,15/6/2024,Argentina,Buenos Aires,María Sánchez,Teclado,Accesorios,4,944.93,3779.72,Aéreo,Cancelado
862,16/10/2024,Ecuador,Cuenca,Pedro Sánchez,Auriculares,Accesorios,5,628.07,3140.35,Marítimo,Pendiente
863,24/3/2024,Argentina,Rosario,Carlos López,Silla ergonómica,Muebles,2,600.14,1200.28,Aéreo,Entregado
864,29/6/2024,Bolivia,Cochabamba,María Pérez,Celular,Electrónica,1,371.92,371.92,Terrestre,Cancelado
865,18/10/2024,Perú,Arequipa,Ana Rodríguez,Escritorio,Muebles,5,471.03,2355.15,Aéreo,Entregado
866,23/1/2024,Venezuela,Maracaibo,Luis Rodríguez,Celular,Electrónica,3,1199.88,3599.64,Aéreo,En tránsito
867,23/9/2024,Perú,Cusco,Laura García,Auriculares,Accesorios,3,914.95,2744.85,Terrestre,Cancelado
868,5/10/2024,Uruguay,Montevideo,Pedro Pérez,Tablet,Electrónica,3,846.46,2539.38,Marítimo,Pendiente
869,22/2/2024,Ecuador,Quito,María López,Teclado,Accesorios,3,685.27,2055.81,Marítimo,Pendiente
870,26/8/2024,Colombia,Medellín,María García,Auriculares,Accesorios,3,719.02,2157.06,Terrestre,En tránsito
871,20/12/2024,Colombia,Medellín,Juan López,Cámara,Electrónica,5,137.97,689.85,Marítimo,En tránsito
872,20/5/2024,Paraguay,Ciudad del Este,Ana García,Teclado,Accesorios,3,568.06,1704.18,Aéreo,Entregado
873,2/1/2024,Brasil,Rio de Janeiro,Ana López,Impresora,Oficina,2,916.1,1832.2,Marítimo,En tránsito
874,22/8/2024,Venezuela,Valencia,Carlos Rodríguez,Impresora,Oficina,3,98.63,295.89,Terrestre,En tránsito
875,26/11/2024,Paraguay,Asunción,María García,Auriculares,Accesorios,4,658.86,2635.44,Aéreo,Entregado
876,4/6/2024,Brasil,São Paulo,Juan Martínez,Teclado,Accesorios,3,342.07,1026.21,Marítimo,Cancelado
877,9/10/2024,Uruguay,Paysandú,Pedro Martínez,Escritorio,Muebles,2,931.65,1863.3,Aéreo,Pendiente
878,14/2/2024,Venezuela,Caracas,Ana Pérez,Impresora,Oficina,4,120.18,480.72,Aéreo,Entregado
879,13/1/2025,Brasil,Rio de Janeiro,Pedro López,Silla ergonómica,Muebles,5,118.31,591.55,Terrestre,Entregado
880,5/6/2024,Colombia,Bogotá,Carlos Pérez,Tablet,Electrónica,3,351.73,1055.19,Aéreo,Entregado
881,9/5/2024,Paraguay,Asunción,Juan López,Auriculares,Accesorios,4,1152.78,4611.12,Aéreo,Entregado
882,23/3/2024,Bolivia,La Paz,Juan García,Auriculares,Accesorios,5,728.14,3640.7,Aéreo,Pendiente
883,15/3/2024,Paraguay,Asunción,Ana García,Cámara,Electrónica,2,594.28,1188.56,Marítimo,Cancelado
884,7/8/2024,Bolivia,Santa Cruz,Ana López,Silla ergonómica,Muebles,4,165.3,661.2,Marítimo,Pendiente
885,6/12/2024,Chile,Concepción,Pedro Martínez,Silla ergonómica,Muebles,5,1151.25,5756.25,Aéreo,Entregado
886,13/4/2024,Perú,Cusco,María López,Cámara,Electrónica,2,759.31,1518.62,Aéreo,Entregado
887,23/3/2024,Chile,Valparaíso,Carlos García,Silla ergonómica,Muebles,1,29.6,29.6,Aéreo,Entregado
888,29/4/2024,Paraguay,Encarnación,Laura Martínez,Laptop,Electrónica,4,39.07,156.28,Marítimo,Pendiente
889,17/5/2024,Perú,Cusco,Juan Sánchez,Laptop,Electrónica,1,844.61,844.61,Terrestre,En tránsito
890,19/1/2024,Brasil,São Paulo,Luis García,Celular,Electrónica,3,359.55,1078.65,Marítimo,En tránsito
891,17/6/2024,Colombia,Cali,María Pérez,Laptop,Electrónica,2,400.77,801.54,Terrestre,Entregado
892,9/8/2024,Perú,Cusco,Carlos Rodríguez,Auriculares,Accesorios,2,658.06,1316.12,Aéreo,Entregado
893,4/1/2024,Chile,Concepción,Laura Rodríguez,Celular,Electrónica,2,1089.9,2179.8,Marítimo,En tránsito
894,21/3/2024,Brasil,Brasília,Luis Rodríguez,Impresora,Oficina,3,44.05,132.15,Aéreo,Pendiente
